topic_id,topic_name,oss_id,version_id,version_name,file_id,file_name,nbr_download
6,Games,49,962,MegaMek-v0.32.1,1624,MegaMek-v0.32.1.zip,13667
6,Games,49,963,MegaMek-v0.32.0,1625,MegaMek-v0.32.0.zip,8409
6,Games,49,964,MegaMek-v0.30.11,1626,MegaMek-v0.30.11.zip,7444
6,Games,49,964,MegaMek-v0.30.11,1627,MegaMek-v0.30.11-upgrade.zip,7444
6,Games,49,965,MegaMek-v0.30.10,1628,MegaMek-v0.30.10.zip,10271
6,Games,49,965,MegaMek-v0.30.10,1629,MegaMek-v0.30.10-upgrade.zip,10271
6,Games,49,966,MegaMek-v0.30.9,1630,MegaMek-v0.30.9.zip,15144
6,Games,49,966,MegaMek-v0.30.9,1631,MegaMek-v0.30.9-upgrade.zip,15144
6,Games,49,967,MegaMek-v0.30.8,1632,MegaMek-v0.30.8.zip,3380
6,Games,49,967,MegaMek-v0.30.8,1633,MegaMek-v0.30.8-upgrade.zip,3380
6,Games,49,968,MegaMek-v0.30.7,1634,MegaMek-v0.30.7-upgrade.zip,2436
6,Games,49,968,MegaMek-v0.30.7,1635,MegaMek-v0.30.7.zip,2436
6,Games,49,969,MegaMek-v0.30.6-,1636,MegaMek-v0.30.6--upgrade.zip,216
6,Games,49,970,MegaMek-v0.30.6,1637,MegaMek-v0.30.6.zip,4515
6,Games,49,971,MegaMek-v0.30.5,1638,MegaMek-v0.30.5-upgrade.zip,4727
6,Games,49,971,MegaMek-v0.30.5,1639,MegaMek-v0.30.5.zip,4727
6,Games,49,972,megamek-upgrade-20051011,1640,megamek-upgrade-20051011.zip,289
6,Games,49,973,megamek-cvs-20051011,1641,megamek-cvs-20051011.zip,4773
6,Games,49,974,MegaMek-v0.30.2,1642,MegaMek-v0.30.2-upgrade.zip,4435
6,Games,49,974,MegaMek-v0.30.2,1643,MegaMek-v0.30.2.zip,4435
6,Games,49,975,MegaMek-v0.30.1,1644,MegaMek-v0.30.1.zip,2772
6,Games,49,975,MegaMek-v0.30.1,1645,MegaMek-v0.30.1-upgrade.zip,2772
6,Games,49,976,MegaMek-v0.30.0,1646,MegaMek-v0.30.0.zip,1044
6,Games,49,784,megamek-0.37.12,1647,megamek-0.37.12-exp-windows.zip,1026
6,Games,49,784,megamek-0.37.12,1648,megamek-0.37.12-exp-source.tar.gz,1026
6,Games,49,784,megamek-0.37.12,1649,megamek-0.37.12-exp-mac.tar.bz2,1026
6,Games,49,784,megamek-0.37.12,1650,megamek-0.37.12-exp.tar.gz,1026
6,Games,49,977,megamek-0.37.11,1651,megamek-0.37.11-exp-windows.zip,111
6,Games,49,977,megamek-0.37.11,1652,megamek-0.37.11-exp-source.tar.gz,111
6,Games,49,977,megamek-0.37.11,1653,megamek-0.37.11-exp-mac.tar.bz2,111
6,Games,49,977,megamek-0.37.11,1654,megamek-0.37.11-exp.tar.gz,111
6,Games,49,978,megamek-0.37.10,1655,megamek-0.37.10-exp-windows.zip,124
6,Games,49,978,megamek-0.37.10,1656,megamek-0.37.10-exp-source.tar.gz,124
6,Games,49,978,megamek-0.37.10,1657,megamek-0.37.10-exp-mac.tar.bz2,124
6,Games,49,978,megamek-0.37.10,1658,megamek-0.37.10-exp.tar.gz,124
6,Games,49,979,megamek-0.37.9,1659,megamek-0.37.9-exp-windows.zip,85
6,Games,49,979,megamek-0.37.9,1660,megamek-0.37.9-exp-source.tar.gz,85
6,Games,49,979,megamek-0.37.9,1661,megamek-0.37.9-exp-mac.tar.bz2,85
6,Games,49,979,megamek-0.37.9,1662,megamek-0.37.9-exp.tar.gz,85
6,Games,49,788,megamek-0.37.8,1663,megamek-0.37.8-exp-windows.zip,892
6,Games,49,788,megamek-0.37.8,1664,megamek-0.37.8-exp-source.tar.gz,892
6,Games,49,788,megamek-0.37.8,1665,megamek-0.37.8-exp-mac.tar.bz2,892
6,Games,49,788,megamek-0.37.8,1666,megamek-0.37.8-exp.tar.gz,892
6,Games,49,789,megamek-0.37.7,1667,megamek-0.37.7-exp.tar.gz,390
6,Games,49,789,megamek-0.37.7,1668,megamek-0.37.7-exp-mac.tar.bz2,390
6,Games,49,789,megamek-0.37.7,1669,megamek-0.37.7-exp-source.tar.gz,390
6,Games,49,789,megamek-0.37.7,1670,megamek-0.37.7-exp-windows.zip,390
6,Games,49,790,megamek-0.37.6,1671,megamek-0.37.6-exp-windows.zip,354
6,Games,49,790,megamek-0.37.6,1672,megamek-0.37.6-exp-source.tar.gz,354
6,Games,49,790,megamek-0.37.6,1673,megamek-0.37.6-exp-mac.tar.bz2,354
6,Games,49,790,megamek-0.37.6,1674,megamek-0.37.6-exp.tar.gz,354
6,Games,49,791,megamek-0.37.5,1675,megamek-0.37.5-exp-windows.zip,147
6,Games,49,791,megamek-0.37.5,1676,megamek-0.37.5-exp-source.tar.gz,147
6,Games,49,791,megamek-0.37.5,1677,megamek-0.37.5-exp-mac.tar.bz2,147
6,Games,49,791,megamek-0.37.5,1678,megamek-0.37.5-exp.tar.gz,147
6,Games,49,792,megamek-0.37.4,1679,megamek-0.37.4-exp-windows.zip,446
6,Games,49,792,megamek-0.37.4,1680,megamek-0.37.4-exp-source.tar.gz,446
6,Games,49,792,megamek-0.37.4,1681,megamek-0.37.4-exp.tar.gz,446
6,Games,49,792,megamek-0.37.4,1682,megamek-0.37.4-exp-mac.tar.bz2,446
6,Games,49,793,megamek-0.37.3,1683,megamek-0.37.3-exp-windows.zip,239
6,Games,49,793,megamek-0.37.3,1684,megamek-0.37.3-exp-source.tar.gz,239
6,Games,49,793,megamek-0.37.3,1685,megamek-0.37.3-exp-mac.tar.bz2,239
6,Games,49,793,megamek-0.37.3,1686,megamek-0.37.3-exp.tar.gz,239
6,Games,49,794,megamek-0.37.2,1687,megamek-0.37.2-exp-windows.zip,372
6,Games,49,794,megamek-0.37.2,1688,megamek-0.37.2-exp-source.tar.gz,372
6,Games,49,794,megamek-0.37.2,1689,megamek-0.37.2-exp-mac.tar.bz2,372
6,Games,49,794,megamek-0.37.2,1690,megamek-0.37.2-exp.tar.gz,372
6,Games,49,980,hmpread_1.3,1691,hmpread_1.3.zip,2091
6,Games,49,981,ALL-camos,1692,ALL-camos.zip,15726
6,Games,49,982,Auscam,1693,Auscam.zip,858
6,Games,49,983,"Digital Camo",1694,"Digital Camo.zip",980
6,Games,49,984,Jake_11-05-05,1695,Jake_11-05-05.zip,911
6,Games,49,985,House_Kurita,1696,House_Kurita.zip,1143
6,Games,49,986,Starkes_canon_camos,1697,Starkes_canon_camos.zip,758
6,Games,49,987,WARNING,1698,WARNING.zip,1345
6,Games,49,988,Camolicious,1699,Camolicious.zip,783
6,Games,49,989,DresCamos,1700,DresCamos.zip,704
6,Games,49,990,Warhol-Camos,1701,Warhol-Camos.zip,589
6,Games,49,991,Wicks_canon_camos,1702,Wicks_canon_camos.zip,1122
6,Games,49,992,OverCam,1703,OverCam.zip,634
6,Games,49,993,Nova1_camos,1704,Nova1_camos.zip,747
6,Games,49,994,MoreAndMoreCamos,1705,MoreAndMoreCamos.zip,775
6,Games,49,995,MegaMekNET_camos,1706,MegaMekNET_camos.zip,897
6,Games,49,996,Mcl_camos,1707,Mcl_camos.zip,642
6,Games,49,997,Flashhawk2k,1708,Flashhawk2k.zip,733
6,Games,49,998,EKM_camos,1709,EKM_camos.zip,710
6,Games,49,999,BH-21_Camos,1710,BH-21_Camos.zip,894
4,Development,50,1000,Vienna3.1.4_rc1,1711,Vienna3.1.4_rc1.tar.gz,0
4,Development,50,1001,"Vienna 3.1.4 Release Candidate 1",1712,"Vienna 3.1.4 Release Candidate 1.tar.gz",0
4,Development,50,1001,"Vienna 3.1.4 Release Candidate 1",1713,"Vienna 3.1.4 Release Candidate 1.zip",0
4,Development,50,1002,Vienna3.1.3,1714,Vienna3.1.3.tgz,18216
4,Development,50,1003,"Vienna 3.1.3",1715,"Vienna 3.1.3.tar.gz",16
4,Development,50,1003,"Vienna 3.1.3",1716,"Vienna 3.1.3.zip",16
4,Development,50,1004,Vienna3.1.2,1717,Vienna3.1.2.tgz,2017
4,Development,50,1005,"Vienna 3.1.2",1718,"Vienna 3.1.2.tar.gz",5813
4,Development,50,1005,"Vienna 3.1.2",1719,"Vienna 3.1.2.zip",5813
4,Development,50,1006,Vienna3.1.1,1720,Vienna3.1.1.tgz,1693
4,Development,50,1007,"Vienna 3.1.1",1721,"Vienna 3.1.1.tar.gz",4083
4,Development,50,1007,"Vienna 3.1.1",1722,"Vienna 3.1.1.zip",4083
4,Development,50,1008,Vienna3.1.0,1723,Vienna3.1.0.tgz,1540
4,Development,50,1009,"Vienna 3.1.0",1724,"Vienna 3.1.0.tar.gz",6442
4,Development,50,1009,"Vienna 3.1.0",1725,"Vienna 3.1.0.zip",6442
4,Development,50,1008,Vienna3.1.0,1726,Vienna3.1.0_beta5.tgz,1540
4,Development,50,1009,"Vienna 3.1.0",1727,"Vienna 3.1.0 Beta 5.tar.gz",6442
4,Development,50,1009,"Vienna 3.1.0",1728,"Vienna 3.1.0 Beta 5.zip",6442
4,Development,50,1010,Vienna3.0.9,1729,Vienna3.0.9.tgz,9772
4,Development,50,1011,"Vienna 3.0.9",1730,"Vienna 3.0.9.tar.gz",52916
4,Development,50,1011,"Vienna 3.0.9",1731,"Vienna 3.0.9.zip",52916
4,Development,50,1008,Vienna3.1.0,1732,Vienna3.1.0_beta4.tgz,1540
4,Development,50,1009,"Vienna 3.1.0",1733,"Vienna 3.1.0 Beta 4.tar.gz",6442
4,Development,50,1009,"Vienna 3.1.0",1734,"Vienna 3.1.0 Beta 4.zip",6442
4,Development,50,1008,Vienna3.1.0,1735,Vienna3.1.0_beta3.tgz,1540
4,Development,50,1012,3.1.,1736,3.1.0Beta3.tar.gz,4
4,Development,50,1012,3.1.,1737,3.1.0Beta3.zip,4
4,Development,50,1008,Vienna3.1.0,1738,Vienna3.1.0_beta2.tgz,1540
4,Development,50,1008,Vienna3.1.0,1739,Vienna3.1.0_beta2.5eba289-dSYM.tgz,1540
4,Development,50,1008,Vienna3.1.0,1740,Vienna3.1.0_beta1.bb727e7-dSYM.tgz,1540
4,Development,50,1008,Vienna3.1.0,1741,Vienna3.1.0_beta1.tgz,1540
4,Development,50,1013,Vienna3.0.0_rc9,1742,Vienna3.0.0_rc9.tgz,15982
4,Development,50,1014,Vienna3.0.0_rc9.48569cc-dSYM,1743,Vienna3.0.0_rc9.48569cc-dSYM.tgz,173
4,Development,50,1015,Vienna3.0.0_rc8,1744,Vienna3.0.0_rc8.tgz,12821
4,Development,50,1016,Vienna3.0.0_rc8.43d87af-dSYM,1745,Vienna3.0.0_rc8.43d87af-dSYM.tgz,82
4,Development,50,1017,Vienna3.0.0_rc7,1746,Vienna3.0.0_rc7.tgz,5677
4,Development,50,1018,Vienna3.0.0_rc7.520278f-dSYM,1747,Vienna3.0.0_rc7.520278f-dSYM.tgz,22
4,Development,50,1019,Vienna3.0.0_rc6,1748,Vienna3.0.0_rc6.tgz,3156
4,Development,50,1020,Vienna3.0.0_rc6.52f5428-dSYM,1749,Vienna3.0.0_rc6.52f5428-dSYM.tgz,14
4,Development,50,1021,Vienna3.0.0_rc5,1750,Vienna3.0.0_rc5.tgz,22756
4,Development,50,1022,Vienna3.0.0_rc5.074fec8-dSYM,1751,Vienna3.0.0_rc5.074fec8-dSYM.tgz,491
4,Development,50,1023,Vienna3.0.0_rc4.cfa8b53-dSYM,1752,Vienna3.0.0_rc4.cfa8b53-dSYM.tgz,77
4,Development,50,1024,Vienna3.0.0_rc4,1753,Vienna3.0.0_rc4.tgz,10789
4,Development,50,1025,Vienna3.0.0_rc3.bbbba32-dSYM,1754,Vienna3.0.0_rc3.bbbba32-dSYM.tgz,124
4,Development,50,1026,Vienna3.0.0_rc3,1755,Vienna3.0.0_rc3.tgz,11613
4,Development,50,1027,Vienna3.0.0_rc2,1756,Vienna3.0.0_rc2.tgz,13699
4,Development,50,1028,Vienna3.0.0_rc2.be5265e-dSYM,1757,Vienna3.0.0_rc2.be5265e-dSYM.tgz,140
4,Development,50,1029,Vienna3.0.0_rc1.6ccabc5-dSYM,1758,Vienna3.0.0_rc1.6ccabc5-dSYM.tgz,4010
4,Development,50,1030,Vienna3.0.0_rc1,1759,Vienna3.0.0_rc1.tgz,32792
4,Development,50,1031,Vienna3.0.0,1760,Vienna3.0.0_beta20.tgz,202090
4,Development,50,1031,Vienna3.0.0,1761,Vienna3.0.0_beta20.0fb193d-dSYM.tgz,202090
4,Development,50,1031,Vienna3.0.0,1762,Vienna3.0.0_beta19.tgz,202090
4,Development,50,1031,Vienna3.0.0,1763,Vienna3.0.0_beta19.40267c3-dSYM.tgz,202090
4,Development,50,1031,Vienna3.0.0,1764,Vienna3.0.0_beta18.tgz,202090
4,Development,50,1031,Vienna3.0.0,1765,Vienna3.0.0_beta18.8c42af7-dSYM.tgz,202090
4,Development,50,1031,Vienna3.0.0,1766,Vienna3.0.0_beta17.tgz,202090
4,Development,50,1031,Vienna3.0.0,1767,Vienna3.0.0_beta17.9f64a9e-dSYM.tgz,202090
4,Development,50,1031,Vienna3.0.0,1768,Vienna3.0.0_beta16.tgz,202090
4,Development,50,1031,Vienna3.0.0,1769,Vienna3.0.0_beta16.1888d7e-dSYM.tgz,202090
4,Development,50,1031,Vienna3.0.0,1770,Vienna3.0.0_beta14.tgz,202090
4,Development,50,1031,Vienna3.0.0,1771,Vienna3.0.0_beta14.db95c97-dSYM.tgz,202090
4,Development,50,1031,Vienna3.0.0,1772,Vienna3.0.0_beta13.tgz,202090
4,Development,50,1031,Vienna3.0.0,1773,Vienna3.0.0_beta13.20d15fc-dSYM.tgz,202090
4,Development,50,1031,Vienna3.0.0,1774,Vienna3.0.0_beta12.tgz,202090
4,Development,50,1031,Vienna3.0.0,1775,Vienna3.0.0_beta12.400c0b3-dSYM.tgz,202090
4,Development,50,1032,Vienna3.0.0_beta11,1776,Vienna3.0.0_beta11.tgz,47371
4,Development,50,1031,Vienna3.0.0,1777,Vienna3.0.0_beta11.9d8d6f6-dSYM.tgz,202090
4,Development,50,1031,Vienna3.0.0,1778,Vienna3.0.0_beta10.d81b45f-dSYM.tgz,202090
4,Development,50,1031,Vienna3.0.0,1779,Vienna3.0.0_beta10.tgz,202090
4,Development,50,1031,Vienna3.0.0,1780,Vienna3.0.0_beta9.tgz,202090
4,Development,50,1031,Vienna3.0.0,1781,Vienna3.0.0_beta9.b47bfca-dSYM.tgz,202090
4,Development,50,1031,Vienna3.0.0,1782,Vienna3.0.0_beta8.tgz,202090
4,Development,50,1031,Vienna3.0.0,1783,Vienna3.0.0_beta8.aef2261-dSYM.tgz,202090
4,Development,50,1031,Vienna3.0.0,1784,Vienna3.0.0_beta7.tgz,202090
4,Development,50,1031,Vienna3.0.0,1785,Vienna3.0.0_beta7.74dbffa-dSYM.tgz,202090
4,Development,50,1033,Vienna2.6.0.2600,1786,Vienna2.6.0.2600.zip,11739
4,Development,50,1033,Vienna2.6.0.2600,1787,Vienna2.6.0.2600.en-us.zip,11739
4,Development,50,1034,Vienna2.5.0.2500-BETA,1788,Vienna2.5.0.2500-BETA.zip,8797
4,Development,50,1035,Vienna2.4.0.2400,1789,Vienna2.4.0.2400.en-us.zip,2855
4,Development,50,1035,Vienna2.4.0.2400,1790,Vienna2.4.0.2400.zip,2855
4,Development,50,1036,Vienna2.3.0.2300,1791,Vienna2.3.0.2300.en-us.zip,4968
4,Development,50,1036,Vienna2.3.0.2300,1792,Vienna2.3.0.2300.zip,4968
4,Development,50,1037,Vienna2.2.2.2211,1793,Vienna2.2.2.2211.zip,2802
4,Development,50,1037,Vienna2.2.2.2211,1794,Vienna2.2.2.2211.en-us.zip,2802
4,Development,50,1038,Vienna2.2.0.2208,1795,Vienna2.2.0.2208.en-us.zip,2199
4,Development,50,1038,Vienna2.2.0.2208,1796,Vienna2.2.0.2208.zip,2199
4,Development,50,1039,Vienna2.2.0.2207,1797,Vienna2.2.0.2207.zip,1402
4,Development,50,1039,Vienna2.2.0.2207,1798,Vienna2.2.0.2207.en-us.zip,1402
4,Development,50,1040,Vienna2.2.0.2206,1799,Vienna2.2.0.2206.zip,2278
4,Development,50,1040,Vienna2.2.0.2206,1800,Vienna2.2.0.2206.en-us.zip,2278
4,Development,50,1041,Vienna2.2.0.2205,1801,Vienna2.2.0.2205.zip,1433
4,Development,50,1041,Vienna2.2.0.2205,1802,Vienna2.2.0.2205.en-us.zip,1433
4,Development,50,1042,Vienna2.2.0.2204,1803,Vienna2.2.0.2204.en-us.zip,1123
4,Development,50,1042,Vienna2.2.0.2204,1804,Vienna2.2.0.2204.zip,1123
4,Development,50,1043,Vienna2.2.0.2203,1805,Vienna2.2.0.2203.zip,4080
4,Development,50,1044,Vienna2.2.0.2202,1806,Vienna2.2.0.2202.zip,953
4,Development,50,1045,Vienna2.2.0.2201,1807,Vienna2.2.0.2201.zip,5115
4,Development,50,1046,Vienna2.2.0.2200,1808,Vienna2.2.0.2200.zip,4764
4,Development,50,1047,Vienna2.1.0.2105,1809,Vienna2.1.0.2105.dmg,4088
4,Development,50,1048,Vienna2.1.0.2104,1810,Vienna2.1.0.2104.dmg,5443
4,Development,50,1049,Vienna2.1.0.2103,1811,Vienna2.1.0.2103.dmg,4094
4,Development,50,1050,Vienna2.1.0.2102,1812,Vienna2.1.0.2102.dmg,3529
4,Development,50,1051,Vienna2.1.0.2101,1813,Vienna2.1.0.2101.dmg,8187
4,Development,50,1052,Vienna2.0.0.2025,1814,Vienna2.0.0.2025.en-us.dmg,4466
4,Development,50,1052,Vienna2.0.0.2025,1815,Vienna2.0.0.2025.dmg,4466
4,Development,50,1053,Vienna2.0.0.2023,1816,Vienna2.0.0.2023.en-us.dmg,2352
4,Development,50,1053,Vienna2.0.0.2023,1817,Vienna2.0.0.2023.dmg,2352
4,Development,50,1054,Vienna2.0.0.2022,1818,Vienna2.0.0.2022.en-us.dmg,2605
4,Development,50,1054,Vienna2.0.0.2022,1819,Vienna2.0.0.2022.dmg,2605
4,Development,50,1055,Vienna2.0.0.2021,1820,Vienna2.0.0.2021.dmg,1571
4,Development,50,1056,Vienna2.0.0.2020,1821,Vienna2.0.0.2020.en-us.dmg,2349
4,Development,50,1056,Vienna2.0.0.2020,1822,Vienna2.0.0.2020.dmg,2349
4,Development,50,1057,Vienna2.0.0.2019,1823,Vienna2.0.0.2019.dmg,1775
4,Development,50,1058,Vienna2.0.0.2018,1824,Vienna2.0.0.2018.en-us.dmg,1744
4,Development,50,1058,Vienna2.0.0.2018,1825,Vienna2.0.0.2018.dmg,1744
4,Development,50,1059,Vienna2.0.0.2017,1826,Vienna2.0.0.2017.dmg,2660
4,Development,50,1060,Vienna2.0.0.2016,1827,Vienna2.0.0.2016.dmg,1434
4,Development,50,1061,Vienna2.0.0.2015,1828,Vienna2.0.0.2015.dmg,2548
4,Development,50,1062,Vienna2.0.0.2014,1829,Vienna2.0.0.2014.dmg,2902
4,Development,50,1063,Vienna2.0.0.2013,1830,Vienna2.0.0.2013.dmg,3468
4,Development,50,1064,Vienna2.0.0.2012,1831,Vienna2.0.0.2012.dmg,2440
4,Development,50,1065,Vienna2.0.0.2011,1832,Vienna2.0.0.2011.dmg,307
4,Development,50,1066,Vienna2.0.0.2010,1833,Vienna2.0.0.2010.dmg,2300
4,Development,50,1067,Vienna2.0.0.2009,1834,Vienna2.0.0.2009.dmg,3975
4,Development,50,1068,Vienna2.0.0.2008,1835,Vienna2.0.0.2008.dmg,988
4,Development,50,1069,Vienna2.0.0.2007,1836,Vienna2.0.0.2007.dmg,164
4,Development,50,1070,Vienna2.0.0.2006,1837,Vienna2.0.0.2006.dmg,1655
4,Development,50,1071,Vienna2.0.0.2005,1838,Vienna2.0.0.2005.dmg,602
4,Development,50,1072,Vienna2.0.0.2004,1839,Vienna2.0.0.2004.dmg,364
4,Development,50,1073,Vienna2.0.0.2003,1840,Vienna2.0.0.2003.dmg,1032
4,Development,50,1074,Vienna2.0.0.2002,1841,Vienna2.0.0.2002.dmg,1035
4,Development,50,1075,Vienna2.0.0.2001,1842,Vienna2.0.0.2001.dmg,141
4,Development,50,1076,Vienna2.0.0,1843,Vienna2.0.0.dmg,147
4,Development,50,1077,Vienna3.0.8,1844,Vienna3.0.8.tgz,9359
4,Development,50,1078,Vienna3.0.8.074a131-dSYM,1845,Vienna3.0.8.074a131-dSYM.tgz,2
4,Development,50,1079,Vienna3.0.7.4552998-dSYM,1846,Vienna3.0.7.4552998-dSYM.tgz,7
4,Development,50,1080,Vienna3.0.7,1847,Vienna3.0.7.tgz,317
4,Development,50,1081,Vienna3.0.6.5eaf312-dSYM,1848,Vienna3.0.6.5eaf312-dSYM.tgz,3
4,Development,50,1082,Vienna3.0.6,1849,Vienna3.0.6.tgz,2093
4,Development,50,1083,Vienna3.0.5.cea08a3-dSYM,1850,Vienna3.0.5.cea08a3-dSYM.tgz,137
4,Development,50,1084,Vienna3.0.5,1851,Vienna3.0.5.tgz,5
4,Development,50,1085,Vienna3.0.4,1852,Vienna3.0.4.tgz,35276
4,Development,50,1086,Vienna3.0.4.a86edf4-dSYM,1853,Vienna3.0.4.a86edf4-dSYM.tgz,1551
4,Development,50,1087,Vienna3.0.3,1854,Vienna3.0.3.tgz,22569
4,Development,50,1088,Vienna3.0.3.dfab247-dSYM,1855,Vienna3.0.3.dfab247-dSYM.tgz,43
4,Development,50,1089,Vienna3.0.2,1856,Vienna3.0.2.tgz,15819
4,Development,50,1090,Vienna3.0.2.3139437-dSYM,1857,Vienna3.0.2.3139437-dSYM.tgz,149
4,Development,50,1091,Vienna3.0.1,1858,Vienna3.0.1.tgz,22706
4,Development,50,1092,Vienna3.0.1.0ed11f6-dSYM,1859,Vienna3.0.1.0ed11f6-dSYM.tgz,609
4,Development,50,1031,Vienna3.0.0,1860,Vienna3.0.0.tgz,202090
4,Development,50,1093,Vienna3.0.0.306e70e-dSYM,1861,Vienna3.0.0.306e70e-dSYM.tgz,192
4,Development,50,1094,Vienna2.6.0.2601,1862,Vienna2.6.0.2601.zip,115313
4,Development,50,1095,Vienna2.5.1.2502,1863,Vienna2.5.1.2502.zip,20697
4,Development,50,1095,Vienna2.5.1.2502,1864,Vienna2.5.1.2502.en-us.zip,20697
4,Development,50,1096,Vienna2.5.0.2501,1865,Vienna2.5.0.2501.zip,90358
4,Development,50,1096,Vienna2.5.0.2501,1866,Vienna2.5.0.2501.en-us.zip,90358
4,Development,50,1097,Vienna2.4.0.2401,1867,Vienna2.4.0.2401.zip,28714
4,Development,50,1097,Vienna2.4.0.2401,1868,Vienna2.4.0.2401.en-us.zip,28714
4,Development,50,1098,Vienna2.3.4.2305,1869,Vienna2.3.4.2305.en-us.zip,27848
4,Development,50,1098,Vienna2.3.4.2305,1870,Vienna2.3.4.2305.zip,27848
4,Development,50,1099,Vienna2.3.3.2304,1871,Vienna2.3.3.2304.en-us.zip,1502
4,Development,50,1099,Vienna2.3.3.2304,1872,Vienna2.3.3.2304.zip,1502
4,Development,50,1100,Vienna2.3.2.2303,1873,Vienna2.3.2.2303.en-us.zip,3187
4,Development,50,1100,Vienna2.3.2.2303,1874,Vienna2.3.2.2303.zip,3187
4,Development,50,1101,Vienna2.3.1.2302,1875,Vienna2.3.1.2302.zip,34479
4,Development,50,1101,Vienna2.3.1.2302,1876,Vienna2.3.1.2302.en-us.zip,34479
4,Development,50,1102,Vienna2.3.0.2301,1877,Vienna2.3.0.2301.zip,11986
4,Development,50,1102,Vienna2.3.0.2301,1878,Vienna2.3.0.2301.en-us.zip,11986
4,Development,50,1103,Vienna2.2.2.2212,1879,Vienna2.2.2.2212.zip,53299
4,Development,50,1103,Vienna2.2.2.2212,1880,Vienna2.2.2.2212.en-us.zip,53299
4,Development,50,1104,Vienna2.2.1.2210,1881,Vienna2.2.1.2210.zip,10410
4,Development,50,1104,Vienna2.2.1.2210,1882,Vienna2.2.1.2210.en-us.zip,10410
4,Development,50,1105,Vienna2.2.0.2209,1883,Vienna2.2.0.2209.zip,32565
4,Development,50,1105,Vienna2.2.0.2209,1884,Vienna2.2.0.2209.en-us.zip,32565
4,Development,50,1106,Vienna2.1.3.2111,1885,Vienna2.1.3.2111.zip,18630
4,Development,50,1106,Vienna2.1.3.2111,1886,Vienna2.1.3.2111.en-us.zip,18630
4,Development,50,1107,Vienna2.1.2.2110,1887,Vienna2.1.2.2110.en-us.zip,25258
4,Development,50,1107,Vienna2.1.2.2110,1888,Vienna2.1.2.2110.zip,25258
4,Development,50,1108,Vienna2.1.1.2109,1889,Vienna2.1.1.2109.en-us.zip,24206
4,Development,50,1108,Vienna2.1.1.2109,1890,Vienna2.1.1.2109.zip,24206
4,Development,50,1109,Vienna2.1.0.2108,1891,Vienna2.1.0.2108.en-us.dmg,23370
4,Development,50,1109,Vienna2.1.0.2108,1892,Vienna2.1.0.2108.dmg,23370
4,Development,50,1110,Vienna2.1.0.2107,1893,Vienna2.1.0.2107.en-us.dmg,3610
4,Development,50,1110,Vienna2.1.0.2107,1894,Vienna2.1.0.2107.dmg,3610
4,Development,50,1111,Vienna2.0.4.2034,1895,Vienna2.0.4.2034.en-us.dmg,30337
4,Development,50,1111,Vienna2.0.4.2034,1896,Vienna2.0.4.2034.dmg,30337
4,Development,50,1112,Vienna2.0.3.2032,1897,Vienna2.0.3.2032.en-us.dmg,8911
4,Development,50,1112,Vienna2.0.3.2032,1898,Vienna2.0.3.2032.dmg,8911
4,Development,50,1113,Vienna2.0.2.2030,1899,Vienna2.0.2.2030.en-us.dmg,8241
4,Development,50,1113,Vienna2.0.2.2030,1900,Vienna2.0.2.2030.dmg,8241
4,Development,50,1114,Vienna2.0.1.2028,1901,Vienna2.0.1.2028.en-us.dmg,1970
4,Development,50,1114,Vienna2.0.1.2028,1902,Vienna2.0.1.2028.dmg,1970
4,Development,50,1115,Vienna2.0,1903,Vienna2.0.en-us.dmg,3688
4,Development,50,1115,Vienna2.0,1904,Vienna2.0.dmg,3688
8,"Science and Engineering",52,1132,samtools-1.3.1,1921,samtools-1.3.1.tar.bz2,820
8,"Science and Engineering",52,1133,htslib-1.3.1,1922,htslib-1.3.1.tar.bz2,50
8,"Science and Engineering",52,1134,bcftools-1.3.1,1923,bcftools-1.3.1.tar.bz2,49
8,"Science and Engineering",52,1135,samtools-1.3,1924,samtools-1.3.tar.bz2,16016
8,"Science and Engineering",52,1136,htslib-1.3,1925,htslib-1.3.tar.bz2,677
8,"Science and Engineering",52,1137,bcftools-1.3,1926,bcftools-1.3.tar.bz2,989
8,"Science and Engineering",52,1138,htslib-1.2.1,1927,htslib-1.2.1.tar.bz2,2032
8,"Science and Engineering",52,1139,bcftools-1.2,1928,bcftools-1.2.tar.bz2,2440
8,"Science and Engineering",52,1140,samtools-1.2,1929,samtools-1.2.tar.bz2,36453
8,"Science and Engineering",52,1141,samtools-1.1,1930,samtools-1.1.tar.bz2,25162
8,"Science and Engineering",52,1142,bcftools-1.1,1931,bcftools-1.1.tar.bz2,4538
8,"Science and Engineering",52,1143,htslib-1.1,1932,htslib-1.1.tar.bz2,2993
8,"Science and Engineering",52,1144,samtools-bcftools-htslib-1.0_x64-linux,1933,samtools-bcftools-htslib-1.0_x64-linux.tar.bz2,3117
8,"Science and Engineering",52,1145,samtools-1.0,1934,samtools-1.0.tar.bz2,7394
8,"Science and Engineering",52,1146,htslib-1.0,1935,htslib-1.0.tar.bz2,657
8,"Science and Engineering",52,1147,bcftools-1.0,1936,bcftools-1.0.tar.bz2,955
8,"Science and Engineering",52,1148,samtools-0.1.19,1937,samtools-0.1.19.tar.bz2,121738
8,"Science and Engineering",52,1149,samtools-0.1.18,1938,samtools-0.1.18.tar.bz2,75392
8,"Science and Engineering",52,1150,samtools-0.1.17,1939,samtools-0.1.17.tar.bz2,10382
