Cod_topico,topico,Subtopico,Sub_topico,Oss,ano,Contribucion
8,"Science and Engineering",77,"Interface Engine/Protocol Translator",171,2015,171
8,"Science and Engineering",77,"Interface Engine/Protocol Translator",171,2015,171
8,"Science and Engineering",77,"Interface Engine/Protocol Translator",171,2015,171
8,"Science and Engineering",81,Simulations,172,2016,172
8,"Science and Engineering",81,Simulations,172,2016,172
8,"Science and Engineering",81,Simulations,172,2016,172
8,"Science and Engineering",81,Simulations,172,2016,172
8,"Science and Engineering",81,Simulations,172,2016,172
8,"Science and Engineering",81,Simulations,172,2016,172
8,"Science and Engineering",81,Simulations,172,2016,172
8,"Science and Engineering",81,Simulations,172,2016,172
8,"Science and Engineering",81,Simulations,172,2016,172
8,"Science and Engineering",81,Simulations,172,2016,172
8,"Science and Engineering",81,Simulations,172,2016,172
8,"Science and Engineering",81,Simulations,172,2016,172
8,"Science and Engineering",81,Simulations,172,2016,172
8,"Science and Engineering",81,Simulations,172,2016,172
8,"Science and Engineering",81,Simulations,172,2016,172
8,"Science and Engineering",81,Simulations,172,2016,172
8,"Science and Engineering",81,Simulations,172,2016,172
8,"Science and Engineering",81,Simulations,172,2016,172
8,"Science and Engineering",81,Simulations,172,2016,172
8,"Science and Engineering",81,Simulations,172,2016,172
8,"Science and Engineering",81,Simulations,172,2016,172
8,"Science and Engineering",81,Simulations,172,2016,172
8,"Science and Engineering",81,Simulations,172,2016,172
8,"Science and Engineering",81,Simulations,172,2016,172
8,"Science and Engineering",81,Simulations,172,2016,172
8,"Science and Engineering",81,Simulations,172,2016,172
8,"Science and Engineering",81,Simulations,172,2016,172
8,"Science and Engineering",81,Simulations,172,2016,172
8,"Science and Engineering",81,Simulations,172,2016,172
8,"Science and Engineering",81,Simulations,172,2016,172
8,"Science and Engineering",81,Simulations,172,2016,172
8,"Science and Engineering",81,Simulations,172,2016,172
8,"Science and Engineering",81,Simulations,172,2016,172
8,"Science and Engineering",81,Simulations,172,2016,172
4,Development,28,"Software Development",173,2015,173
4,Development,28,"Software Development",173,2015,173
4,Development,28,"Software Development",173,2015,173
4,Development,28,"Software Development",173,2015,173
4,Development,28,"Software Development",173,2015,173
4,Development,28,"Software Development",173,2015,173
4,Development,28,"Software Development",173,2015,173
4,Development,28,"Software Development",173,2015,173
4,Development,28,"Software Development",173,2015,173
4,Development,28,"Software Development",173,2015,173
4,Development,28,"Software Development",173,2015,173
4,Development,28,"Software Development",173,2015,173
4,Development,28,"Software Development",173,2015,173
4,Development,28,"Software Development",173,2015,173
4,Development,28,"Software Development",173,2015,173
4,Development,28,"Software Development",173,2015,173
4,Development,28,"Software Development",173,2015,173
4,Development,28,"Software Development",173,2015,173
4,Development,28,"Software Development",173,2015,173
4,Development,28,"Software Development",173,2015,173
4,Development,28,"Software Development",173,2015,173
4,Development,28,"Software Development",173,2015,173
4,Development,28,"Software Development",173,2015,173
4,Development,28,"Software Development",173,2015,173
4,Development,28,"Software Development",173,2015,173
4,Development,28,"Software Development",173,2015,173
4,Development,28,"Software Development",173,2015,173
4,Development,28,"Software Development",173,2015,173
4,Development,28,"Software Development",173,2015,173
4,Development,28,"Software Development",173,2015,173
4,Development,28,"Software Development",173,2015,173
4,Development,28,"Software Development",173,2015,173
4,Development,28,"Software Development",173,2014,173
4,Development,28,"Software Development",173,2014,173
4,Development,28,"Software Development",173,2014,173
10,"System Administration",104,"Systems Administration",174,2016,174
10,"System Administration",104,"Systems Administration",174,2016,174
10,"System Administration",104,"Systems Administration",174,2016,174
10,"System Administration",104,"Systems Administration",174,2016,174
10,"System Administration",104,"Systems Administration",174,2016,174
10,"System Administration",104,"Systems Administration",174,2016,174
10,"System Administration",104,"Systems Administration",174,2016,174
10,"System Administration",104,"Systems Administration",174,2016,174
10,"System Administration",104,"Systems Administration",174,2016,174
10,"System Administration",104,"Systems Administration",174,2016,174
10,"System Administration",104,"Systems Administration",174,2016,174
10,"System Administration",104,"Systems Administration",174,2016,174
10,"System Administration",104,"Systems Administration",174,2016,174
10,"System Administration",104,"Systems Administration",174,2016,174
10,"System Administration",104,"Systems Administration",174,2016,174
10,"System Administration",104,"Systems Administration",174,2016,174
10,"System Administration",104,"Systems Administration",174,2016,174
10,"System Administration",104,"Systems Administration",174,2016,174
10,"System Administration",104,"Systems Administration",174,2016,174
10,"System Administration",104,"Systems Administration",174,2016,174
10,"System Administration",104,"Systems Administration",174,2016,174
10,"System Administration",104,"Systems Administration",174,2016,174
10,"System Administration",104,"Systems Administration",174,2016,174
10,"System Administration",104,"Systems Administration",174,2016,174
10,"System Administration",104,"Systems Administration",174,2016,174
10,"System Administration",104,"Systems Administration",174,2016,174
10,"System Administration",104,"Systems Administration",174,2016,174
10,"System Administration",104,"Systems Administration",174,2016,174
10,"System Administration",104,"Systems Administration",174,2016,174
10,"System Administration",104,"Systems Administration",174,2016,174
10,"System Administration",104,"Systems Administration",174,2016,174
10,"System Administration",104,"Systems Administration",174,2016,174
10,"System Administration",104,"Systems Administration",174,2016,174
10,"System Administration",104,"Systems Administration",174,2016,174
10,"System Administration",104,"Systems Administration",174,2016,174
4,Development,28,"Software Development",175,2016,175
4,Development,28,"Software Development",175,2016,175
4,Development,28,"Software Development",175,2016,175
4,Development,28,"Software Development",175,2016,175
4,Development,28,"Software Development",175,2016,175
4,Development,28,"Software Development",175,2016,175
4,Development,28,"Software Development",175,2016,175
4,Development,28,"Software Development",175,2016,175
4,Development,28,"Software Development",175,2016,175
4,Development,28,"Software Development",175,2016,175
4,Development,28,"Software Development",175,2016,175
4,Development,28,"Software Development",175,2016,175
4,Development,28,"Software Development",175,2016,175
4,Development,28,"Software Development",175,2016,175
4,Development,28,"Software Development",175,2016,175
4,Development,28,"Software Development",175,2016,175
4,Development,28,"Software Development",175,2016,175
4,Development,28,"Software Development",175,2016,175
4,Development,28,"Software Development",175,2016,175
4,Development,28,"Software Development",175,2016,175
4,Development,28,"Software Development",175,2016,175
4,Development,28,"Software Development",175,2016,175
4,Development,28,"Software Development",175,2016,175
4,Development,28,"Software Development",175,2016,175
4,Development,28,"Software Development",175,2016,175
4,Development,28,"Software Development",175,2016,175
4,Development,28,"Software Development",175,2015,175
4,Development,28,"Software Development",175,2015,175
4,Development,28,"Software Development",175,2015,175
4,Development,28,"Software Development",175,2015,175
4,Development,28,"Software Development",175,2015,175
4,Development,28,"Software Development",175,2015,175
4,Development,28,"Software Development",175,2015,175
4,Development,28,"Software Development",175,2015,175
4,Development,28,"Software Development",175,2015,175
8,"Science and Engineering",69,Astronomy,180,2016,180
8,"Science and Engineering",69,Astronomy,180,2016,180
8,"Science and Engineering",69,Astronomy,180,2016,180
8,"Science and Engineering",69,Astronomy,180,2016,180
8,"Science and Engineering",69,Astronomy,180,2016,180
8,"Science and Engineering",69,Astronomy,180,2016,180
8,"Science and Engineering",69,Astronomy,180,2016,180
8,"Science and Engineering",69,Astronomy,180,2016,180
8,"Science and Engineering",69,Astronomy,180,2016,180
8,"Science and Engineering",69,Astronomy,180,2016,180
8,"Science and Engineering",69,Astronomy,180,2016,180
8,"Science and Engineering",69,Astronomy,180,2016,180
8,"Science and Engineering",69,Astronomy,180,2016,180
8,"Science and Engineering",69,Astronomy,180,2016,180
8,"Science and Engineering",69,Astronomy,180,2016,180
8,"Science and Engineering",69,Astronomy,180,2016,180
8,"Science and Engineering",69,Astronomy,180,2016,180
8,"Science and Engineering",69,Astronomy,180,2016,180
8,"Science and Engineering",69,Astronomy,180,2016,180
8,"Science and Engineering",69,Astronomy,180,2016,180
8,"Science and Engineering",69,Astronomy,180,2016,180
8,"Science and Engineering",69,Astronomy,180,2016,180
8,"Science and Engineering",69,Astronomy,180,2016,180
8,"Science and Engineering",69,Astronomy,180,2016,180
8,"Science and Engineering",69,Astronomy,180,2016,180
8,"Science and Engineering",69,Astronomy,180,2016,180
8,"Science and Engineering",69,Astronomy,180,2016,180
8,"Science and Engineering",69,Astronomy,180,2016,180
8,"Science and Engineering",69,Astronomy,180,2016,180
8,"Science and Engineering",69,Astronomy,180,2016,180
8,"Science and Engineering",69,Astronomy,180,2015,180
8,"Science and Engineering",69,Astronomy,180,2015,180
8,"Science and Engineering",69,Astronomy,180,2015,180
8,"Science and Engineering",69,Astronomy,180,2015,180
8,"Science and Engineering",69,Astronomy,180,2015,180
10,"System Administration",94,Emulators,183,2016,183
10,"System Administration",94,Emulators,183,2016,183
10,"System Administration",94,Emulators,183,2016,183
10,"System Administration",94,Emulators,183,2016,183
10,"System Administration",94,Emulators,183,2016,183
10,"System Administration",94,Emulators,183,2016,183
10,"System Administration",94,Emulators,183,2016,183
10,"System Administration",94,Emulators,183,2016,183
10,"System Administration",94,Emulators,183,2016,183
10,"System Administration",94,Emulators,183,2016,183
10,"System Administration",94,Emulators,183,2016,183
10,"System Administration",94,Emulators,183,2016,183
10,"System Administration",94,Emulators,183,2016,183
10,"System Administration",94,Emulators,183,2016,183
10,"System Administration",94,Emulators,183,2016,183
10,"System Administration",94,Emulators,183,2016,183
10,"System Administration",94,Emulators,183,2016,183
10,"System Administration",94,Emulators,183,2016,183
10,"System Administration",94,Emulators,183,2016,183
10,"System Administration",94,Emulators,183,2016,183
10,"System Administration",94,Emulators,183,2016,183
10,"System Administration",94,Emulators,183,2015,183
10,"System Administration",94,Emulators,183,2015,183
10,"System Administration",94,Emulators,183,2015,183
10,"System Administration",94,Emulators,183,2015,183
10,"System Administration",94,Emulators,183,2015,183
10,"System Administration",94,Emulators,183,2015,183
10,"System Administration",94,Emulators,183,2015,183
10,"System Administration",94,Emulators,183,2015,183
10,"System Administration",94,Emulators,183,2015,183
10,"System Administration",94,Emulators,183,2015,183
10,"System Administration",94,Emulators,183,2015,183
10,"System Administration",94,Emulators,183,2015,183
10,"System Administration",94,Emulators,183,2015,183
10,"System Administration",94,Emulators,183,2015,183
8,"Science and Engineering",83,"Molecular Science",191,2016,191
8,"Science and Engineering",83,"Molecular Science",191,2016,191
8,"Science and Engineering",83,"Molecular Science",191,2016,191
8,"Science and Engineering",83,"Molecular Science",191,2016,191
8,"Science and Engineering",83,"Molecular Science",191,2016,191
8,"Science and Engineering",83,"Molecular Science",191,2016,191
8,"Science and Engineering",83,"Molecular Science",191,2016,191
8,"Science and Engineering",83,"Molecular Science",191,2016,191
8,"Science and Engineering",83,"Molecular Science",191,2016,191
8,"Science and Engineering",83,"Molecular Science",191,2016,191
8,"Science and Engineering",83,"Molecular Science",191,2016,191
8,"Science and Engineering",83,"Molecular Science",191,2016,191
8,"Science and Engineering",83,"Molecular Science",191,2016,191
8,"Science and Engineering",83,"Molecular Science",191,2016,191
8,"Science and Engineering",83,"Molecular Science",191,2016,191
8,"Science and Engineering",83,"Molecular Science",191,2016,191
8,"Science and Engineering",83,"Molecular Science",191,2016,191
8,"Science and Engineering",83,"Molecular Science",191,2016,191
8,"Science and Engineering",83,"Molecular Science",191,2016,191
8,"Science and Engineering",83,"Molecular Science",191,2016,191
8,"Science and Engineering",83,"Molecular Science",191,2016,191
8,"Science and Engineering",83,"Molecular Science",191,2016,191
8,"Science and Engineering",83,"Molecular Science",191,2016,191
8,"Science and Engineering",83,"Molecular Science",191,2016,191
8,"Science and Engineering",83,"Molecular Science",191,2016,191
8,"Science and Engineering",83,"Molecular Science",191,2016,191
8,"Science and Engineering",83,"Molecular Science",191,2016,191
8,"Science and Engineering",83,"Molecular Science",191,2016,191
8,"Science and Engineering",83,"Molecular Science",191,2016,191
8,"Science and Engineering",83,"Molecular Science",191,2016,191
8,"Science and Engineering",83,"Molecular Science",191,2016,191
8,"Science and Engineering",83,"Molecular Science",191,2016,191
8,"Science and Engineering",83,"Molecular Science",191,2016,191
8,"Science and Engineering",83,"Molecular Science",191,2016,191
8,"Science and Engineering",83,"Molecular Science",191,2016,191
6,Games,40,"First Person Shooters",198,2012,198
6,Games,40,"First Person Shooters",198,2012,198
8,"Science and Engineering",72,Bio-Informatics,199,2016,199
8,"Science and Engineering",72,Bio-Informatics,199,2016,199
8,"Science and Engineering",72,Bio-Informatics,199,2016,199
8,"Science and Engineering",72,Bio-Informatics,199,2016,199
8,"Science and Engineering",72,Bio-Informatics,199,2015,199
8,"Science and Engineering",72,Bio-Informatics,199,2015,199
8,"Science and Engineering",72,Bio-Informatics,199,2015,199
8,"Science and Engineering",72,Bio-Informatics,199,2015,199
8,"Science and Engineering",72,Bio-Informatics,199,2015,199
8,"Science and Engineering",72,Bio-Informatics,199,2015,199
8,"Science and Engineering",72,Bio-Informatics,199,2015,199
8,"Science and Engineering",72,Bio-Informatics,199,2015,199
8,"Science and Engineering",72,Bio-Informatics,199,2015,199
8,"Science and Engineering",72,Bio-Informatics,199,2014,199
8,"Science and Engineering",72,Bio-Informatics,199,2014,199
8,"Science and Engineering",72,Bio-Informatics,199,2014,199
8,"Science and Engineering",72,Bio-Informatics,199,2014,199
8,"Science and Engineering",72,Bio-Informatics,199,2014,199
8,"Science and Engineering",72,Bio-Informatics,199,2014,199
8,"Science and Engineering",72,Bio-Informatics,199,2014,199
8,"Science and Engineering",72,Bio-Informatics,199,2014,199
8,"Science and Engineering",72,Bio-Informatics,199,2014,199
8,"Science and Engineering",72,Bio-Informatics,199,2014,199
8,"Science and Engineering",72,Bio-Informatics,199,2014,199
8,"Science and Engineering",72,Bio-Informatics,199,2014,199
8,"Science and Engineering",72,Bio-Informatics,199,2014,199
8,"Science and Engineering",72,Bio-Informatics,199,2014,199
8,"Science and Engineering",72,Bio-Informatics,199,2014,199
8,"Science and Engineering",72,Bio-Informatics,199,2014,199
8,"Science and Engineering",72,Bio-Informatics,199,2014,199
8,"Science and Engineering",72,Bio-Informatics,199,2014,199
8,"Science and Engineering",72,Bio-Informatics,199,2014,199
8,"Science and Engineering",72,Bio-Informatics,199,2014,199
8,"Science and Engineering",72,Bio-Informatics,199,2014,199
8,"Science and Engineering",72,Bio-Informatics,199,2013,199
10,"System Administration",104,"Systems Administration",202,2016,202
10,"System Administration",104,"Systems Administration",202,2015,202
10,"System Administration",104,"Systems Administration",202,2015,202
10,"System Administration",104,"Systems Administration",202,2015,202
10,"System Administration",104,"Systems Administration",202,2015,202
10,"System Administration",104,"Systems Administration",202,2015,202
10,"System Administration",104,"Systems Administration",202,2015,202
10,"System Administration",104,"Systems Administration",202,2015,202
10,"System Administration",104,"Systems Administration",202,2015,202
10,"System Administration",104,"Systems Administration",202,2015,202
10,"System Administration",104,"Systems Administration",202,2015,202
10,"System Administration",104,"Systems Administration",202,2015,202
10,"System Administration",104,"Systems Administration",202,2015,202
10,"System Administration",104,"Systems Administration",202,2015,202
10,"System Administration",104,"Systems Administration",202,2015,202
10,"System Administration",104,"Systems Administration",202,2015,202
10,"System Administration",104,"Systems Administration",202,2015,202
10,"System Administration",104,"Systems Administration",202,2015,202
10,"System Administration",104,"Systems Administration",202,2015,202
10,"System Administration",104,"Systems Administration",202,2015,202
10,"System Administration",104,"Systems Administration",202,2015,202
10,"System Administration",104,"Systems Administration",202,2015,202
10,"System Administration",104,"Systems Administration",202,2015,202
10,"System Administration",104,"Systems Administration",202,2015,202
10,"System Administration",104,"Systems Administration",202,2015,202
10,"System Administration",104,"Systems Administration",202,2015,202
10,"System Administration",104,"Systems Administration",202,2015,202
10,"System Administration",104,"Systems Administration",202,2015,202
10,"System Administration",104,"Systems Administration",202,2015,202
10,"System Administration",104,"Systems Administration",202,2015,202
10,"System Administration",104,"Systems Administration",202,2015,202
10,"System Administration",104,"Systems Administration",202,2015,202
10,"System Administration",104,"Systems Administration",202,2015,202
10,"System Administration",104,"Systems Administration",202,2015,202
10,"System Administration",104,"Systems Administration",202,2015,202
10,"System Administration",98,Filesystems,203,2014,203
8,"Science and Engineering",71,"Electronic Design Automation (EDA)",204,2016,204
8,"Science and Engineering",71,"Electronic Design Automation (EDA)",204,2016,204
8,"Science and Engineering",71,"Electronic Design Automation (EDA)",204,2016,204
8,"Science and Engineering",71,"Electronic Design Automation (EDA)",204,2015,204
8,"Science and Engineering",71,"Electronic Design Automation (EDA)",204,2016,204
8,"Science and Engineering",71,"Electronic Design Automation (EDA)",204,2016,204
8,"Science and Engineering",71,"Electronic Design Automation (EDA)",204,2016,204
8,"Science and Engineering",71,"Electronic Design Automation (EDA)",204,2016,204
8,"Science and Engineering",71,"Electronic Design Automation (EDA)",204,2016,204
8,"Science and Engineering",71,"Electronic Design Automation (EDA)",204,2016,204
8,"Science and Engineering",71,"Electronic Design Automation (EDA)",204,2015,204
8,"Science and Engineering",71,"Electronic Design Automation (EDA)",204,2015,204
8,"Science and Engineering",71,"Electronic Design Automation (EDA)",204,2015,204
8,"Science and Engineering",71,"Electronic Design Automation (EDA)",204,2015,204
8,"Science and Engineering",71,"Electronic Design Automation (EDA)",204,2015,204
8,"Science and Engineering",71,"Electronic Design Automation (EDA)",204,2015,204
8,"Science and Engineering",71,"Electronic Design Automation (EDA)",204,2015,204
8,"Science and Engineering",71,"Electronic Design Automation (EDA)",204,2015,204
8,"Science and Engineering",71,"Electronic Design Automation (EDA)",204,2015,204
8,"Science and Engineering",71,"Electronic Design Automation (EDA)",204,2015,204
8,"Science and Engineering",71,"Electronic Design Automation (EDA)",204,2015,204
8,"Science and Engineering",71,"Electronic Design Automation (EDA)",204,2015,204
8,"Science and Engineering",71,"Electronic Design Automation (EDA)",204,2015,204
8,"Science and Engineering",71,"Electronic Design Automation (EDA)",204,2015,204
8,"Science and Engineering",71,"Electronic Design Automation (EDA)",204,2015,204
8,"Science and Engineering",71,"Electronic Design Automation (EDA)",204,2015,204
8,"Science and Engineering",71,"Electronic Design Automation (EDA)",204,2015,204
8,"Science and Engineering",71,"Electronic Design Automation (EDA)",204,2015,204
8,"Science and Engineering",71,"Electronic Design Automation (EDA)",204,2015,204
8,"Science and Engineering",71,"Electronic Design Automation (EDA)",204,2015,204
8,"Science and Engineering",71,"Electronic Design Automation (EDA)",204,2015,204
8,"Science and Engineering",71,"Electronic Design Automation (EDA)",204,2015,204
8,"Science and Engineering",71,"Electronic Design Automation (EDA)",204,2015,204
8,"Science and Engineering",71,"Electronic Design Automation (EDA)",204,2015,204
8,"Science and Engineering",71,"Electronic Design Automation (EDA)",204,2015,204
8,"Science and Engineering",71,"Electronic Design Automation (EDA)",204,2016,204
8,"Science and Engineering",71,"Electronic Design Automation (EDA)",204,2016,204
8,"Science and Engineering",71,"Electronic Design Automation (EDA)",204,2016,204
8,"Science and Engineering",71,"Electronic Design Automation (EDA)",204,2015,204
8,"Science and Engineering",71,"Electronic Design Automation (EDA)",204,2016,204
8,"Science and Engineering",71,"Electronic Design Automation (EDA)",204,2016,204
8,"Science and Engineering",71,"Electronic Design Automation (EDA)",204,2016,204
8,"Science and Engineering",71,"Electronic Design Automation (EDA)",204,2016,204
8,"Science and Engineering",71,"Electronic Design Automation (EDA)",204,2016,204
8,"Science and Engineering",71,"Electronic Design Automation (EDA)",204,2016,204
8,"Science and Engineering",71,"Electronic Design Automation (EDA)",204,2015,204
8,"Science and Engineering",71,"Electronic Design Automation (EDA)",204,2015,204
8,"Science and Engineering",71,"Electronic Design Automation (EDA)",204,2015,204
8,"Science and Engineering",71,"Electronic Design Automation (EDA)",204,2015,204
8,"Science and Engineering",71,"Electronic Design Automation (EDA)",204,2015,204
8,"Science and Engineering",71,"Electronic Design Automation (EDA)",204,2015,204
8,"Science and Engineering",71,"Electronic Design Automation (EDA)",204,2015,204
8,"Science and Engineering",71,"Electronic Design Automation (EDA)",204,2015,204
8,"Science and Engineering",71,"Electronic Design Automation (EDA)",204,2015,204
8,"Science and Engineering",71,"Electronic Design Automation (EDA)",204,2015,204
8,"Science and Engineering",71,"Electronic Design Automation (EDA)",204,2015,204
8,"Science and Engineering",71,"Electronic Design Automation (EDA)",204,2015,204
8,"Science and Engineering",71,"Electronic Design Automation (EDA)",204,2015,204
8,"Science and Engineering",71,"Electronic Design Automation (EDA)",204,2015,204
8,"Science and Engineering",71,"Electronic Design Automation (EDA)",204,2015,204
8,"Science and Engineering",71,"Electronic Design Automation (EDA)",204,2015,204
8,"Science and Engineering",71,"Electronic Design Automation (EDA)",204,2015,204
8,"Science and Engineering",71,"Electronic Design Automation (EDA)",204,2015,204
8,"Science and Engineering",71,"Electronic Design Automation (EDA)",204,2015,204
8,"Science and Engineering",71,"Electronic Design Automation (EDA)",204,2015,204
8,"Science and Engineering",71,"Electronic Design Automation (EDA)",204,2015,204
8,"Science and Engineering",71,"Electronic Design Automation (EDA)",204,2015,204
8,"Science and Engineering",71,"Electronic Design Automation (EDA)",204,2015,204
8,"Science and Engineering",71,"Electronic Design Automation (EDA)",204,2015,204
8,"Science and Engineering",71,"Electronic Design Automation (EDA)",204,2015,204
3,Communications,17,Email,211,2015,211
3,Communications,17,Email,211,2015,211
6,Games,40,"First Person Shooters",214,2015,214
10,"System Administration",103,Networking,216,2016,216
10,"System Administration",103,Networking,216,2016,216
10,"System Administration",103,Networking,216,2016,216
10,"System Administration",103,Networking,216,2016,216
10,"System Administration",103,Networking,216,2016,216
10,"System Administration",103,Networking,216,2016,216
10,"System Administration",103,Networking,216,2016,216
10,"System Administration",103,Networking,216,2016,216
10,"System Administration",103,Networking,216,2016,216
10,"System Administration",103,Networking,216,2016,216
10,"System Administration",103,Networking,216,2016,216
10,"System Administration",103,Networking,216,2016,216
10,"System Administration",103,Networking,216,2016,216
10,"System Administration",103,Networking,216,2016,216
10,"System Administration",103,Networking,216,2016,216
10,"System Administration",103,Networking,216,2016,216
10,"System Administration",103,Networking,216,2016,216
10,"System Administration",103,Networking,216,2016,216
10,"System Administration",103,Networking,216,2016,216
10,"System Administration",103,Networking,216,2016,216
10,"System Administration",103,Networking,216,2016,216
10,"System Administration",103,Networking,216,2016,216
10,"System Administration",103,Networking,216,2016,216
10,"System Administration",103,Networking,216,2016,216
10,"System Administration",103,Networking,216,2016,216
10,"System Administration",103,Networking,216,2016,216
10,"System Administration",103,Networking,216,2016,216
10,"System Administration",103,Networking,216,2016,216
10,"System Administration",103,Networking,216,2016,216
10,"System Administration",103,Networking,216,2016,216
10,"System Administration",103,Networking,216,2016,216
10,"System Administration",103,Networking,216,2016,216
10,"System Administration",103,Networking,216,2016,216
10,"System Administration",103,Networking,216,2016,216
10,"System Administration",103,Networking,216,2016,216
10,"System Administration",104,"Systems Administration",226,2015,226
10,"System Administration",104,"Systems Administration",226,2015,226
10,"System Administration",104,"Systems Administration",226,2015,226
10,"System Administration",104,"Systems Administration",226,2015,226
10,"System Administration",104,"Systems Administration",226,2015,226
10,"System Administration",104,"Systems Administration",226,2015,226
10,"System Administration",104,"Systems Administration",226,2015,226
10,"System Administration",104,"Systems Administration",226,2015,226
10,"System Administration",104,"Systems Administration",226,2015,226
10,"System Administration",104,"Systems Administration",226,2015,226
10,"System Administration",104,"Systems Administration",226,2015,226
10,"System Administration",104,"Systems Administration",226,2015,226
10,"System Administration",104,"Systems Administration",226,2015,226
10,"System Administration",104,"Systems Administration",226,2015,226
10,"System Administration",104,"Systems Administration",226,2015,226
10,"System Administration",104,"Systems Administration",226,2015,226
10,"System Administration",104,"Systems Administration",226,2015,226
10,"System Administration",104,"Systems Administration",226,2015,226
10,"System Administration",104,"Systems Administration",226,2015,226
10,"System Administration",104,"Systems Administration",226,2015,226
10,"System Administration",104,"Systems Administration",226,2015,226
10,"System Administration",104,"Systems Administration",226,2015,226
10,"System Administration",104,"Systems Administration",226,2015,226
10,"System Administration",104,"Systems Administration",226,2015,226
10,"System Administration",104,"Systems Administration",226,2015,226
10,"System Administration",104,"Systems Administration",226,2015,226
10,"System Administration",102,Logging,229,2015,229
10,"System Administration",102,Logging,229,2015,229
10,"System Administration",102,Logging,229,2015,229
9,"Security and Utilities",89,Cryptography,231,2015,231
9,"Security and Utilities",89,Cryptography,231,2015,231
9,"Security and Utilities",89,Cryptography,231,2015,231
9,"Security and Utilities",89,Cryptography,231,2015,231
9,"Security and Utilities",89,Cryptography,231,2015,231
9,"Security and Utilities",89,Cryptography,231,2015,231
9,"Security and Utilities",89,Cryptography,231,2015,231
9,"Security and Utilities",89,Cryptography,231,2015,231
9,"Security and Utilities",89,Cryptography,231,2015,231
9,"Security and Utilities",89,Cryptography,231,2015,231
9,"Security and Utilities",89,Cryptography,231,2015,231
9,"Security and Utilities",89,Cryptography,231,2015,231
9,"Security and Utilities",89,Cryptography,231,2015,231
9,"Security and Utilities",89,Cryptography,231,2015,231
9,"Security and Utilities",89,Cryptography,231,2015,231
9,"Security and Utilities",89,Cryptography,231,2015,231
9,"Security and Utilities",89,Cryptography,231,2015,231
9,"Security and Utilities",89,Cryptography,231,2015,231
9,"Security and Utilities",89,Cryptography,231,2015,231
9,"Security and Utilities",89,Cryptography,231,2015,231
9,"Security and Utilities",89,Cryptography,231,2015,231
9,"Security and Utilities",89,Cryptography,231,2015,231
9,"Security and Utilities",89,Cryptography,231,2015,231
9,"Security and Utilities",89,Cryptography,231,2015,231
9,"Security and Utilities",89,Cryptography,231,2015,231
9,"Security and Utilities",89,Cryptography,231,2015,231
9,"Security and Utilities",89,Cryptography,231,2015,231
9,"Security and Utilities",89,Cryptography,231,2015,231
9,"Security and Utilities",89,Cryptography,231,2015,231
9,"Security and Utilities",89,Cryptography,231,2015,231
9,"Security and Utilities",89,Cryptography,231,2015,231
9,"Security and Utilities",89,Cryptography,231,2015,231
9,"Security and Utilities",89,Cryptography,231,2015,231
10,"System Administration",97,Clustering,234,2016,234
10,"System Administration",97,Clustering,234,2016,234
10,"System Administration",97,Clustering,234,2016,234
10,"System Administration",97,Clustering,234,2016,234
10,"System Administration",97,Clustering,234,2016,234
10,"System Administration",97,Clustering,234,2016,234
10,"System Administration",97,Clustering,234,2016,234
10,"System Administration",97,Clustering,234,2016,234
10,"System Administration",97,Clustering,234,2016,234
10,"System Administration",97,Clustering,234,2016,234
10,"System Administration",97,Clustering,234,2016,234
10,"System Administration",97,Clustering,234,2016,234
10,"System Administration",97,Clustering,234,2016,234
10,"System Administration",97,Clustering,234,2016,234
10,"System Administration",97,Clustering,234,2016,234
10,"System Administration",97,Clustering,234,2016,234
10,"System Administration",97,Clustering,234,2016,234
10,"System Administration",97,Clustering,234,2016,234
10,"System Administration",97,Clustering,234,2016,234
10,"System Administration",97,Clustering,234,2016,234
10,"System Administration",97,Clustering,234,2016,234
10,"System Administration",97,Clustering,234,2016,234
10,"System Administration",97,Clustering,234,2016,234
10,"System Administration",97,Clustering,234,2016,234
10,"System Administration",97,Clustering,234,2016,234
10,"System Administration",97,Clustering,234,2016,234
10,"System Administration",97,Clustering,234,2016,234
10,"System Administration",97,Clustering,234,2016,234
10,"System Administration",97,Clustering,234,2016,234
10,"System Administration",97,Clustering,234,2016,234
10,"System Administration",97,Clustering,234,2016,234
10,"System Administration",97,Clustering,234,2016,234
10,"System Administration",97,Clustering,234,2016,234
10,"System Administration",97,Clustering,234,2016,234
10,"System Administration",97,Clustering,234,2016,234
10,"System Administration",109,Storage,235,2013,235
10,"System Administration",109,Storage,235,2013,235
10,"System Administration",109,Storage,235,2013,235
10,"System Administration",109,Storage,235,2013,235
10,"System Administration",109,Storage,235,2013,235
10,"System Administration",109,Storage,235,2013,235
10,"System Administration",109,Storage,235,2013,235
10,"System Administration",109,Storage,235,2007,235
10,"System Administration",109,Storage,235,2004,235
10,"System Administration",109,Storage,235,2004,235
10,"System Administration",109,Storage,235,2004,235
10,"System Administration",109,Storage,235,2003,235
10,"System Administration",109,Storage,235,2003,235
10,"System Administration",109,Storage,235,2003,235
10,"System Administration",109,Storage,235,2003,235
10,"System Administration",109,Storage,235,2003,235
10,"System Administration",109,Storage,235,2003,235
10,"System Administration",109,Storage,235,2003,235
10,"System Administration",109,Storage,235,2003,235
10,"System Administration",109,Storage,235,2003,235
10,"System Administration",109,Storage,235,2003,235
